symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
ILVBNB,0.00000000,0.000,0.00000000,0.17900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ILVBTC,0.00002400,1.584,0.00152649,0.00152000,0.00153900,1.63000000,0.00154000,2.45100000,0.00154500,6.11500000,0.00151500,0.00155500,0.00150900,223.68600000,0.34145483,1694760163354,1694846563354,2163924,2164132,209
RENBUSD,-0.00517200,-10.227,0.05259213,0.05036900,0.04539800,1760.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05057000,0.05940000,0.04012300,2117894.00000000,111384.54679900,1692241216140,1692327616140,3648533,3649357,825
YGGUSDT,0.00260000,1.270,0.20635307,0.20470000,0.20730000,364.80000000,0.20720000,63.60000000,0.20730000,15540.80000000,0.20470000,0.21480000,0.19860000,28211520.10000000,5821533.90134000,1694760196138,1694846596138,22831708,22860140,28433
YGGBUSD,0.00280000,1.369,0.20651147,0.20450000,0.20740000,2203.90000000,0.20710000,7106.60000000,0.20740000,1928.90000000,0.20460000,0.21460000,0.19880000,1758938.90000000,363241.06207000,1694760200692,1694846600692,5297776,5299760,1985
YGGBNB,0.00000000,0.000,0.00000000,0.00068700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
YGGBTC,0.00000012,1.556,0.00000778,0.00000773,0.00000783,1750.00000000,0.00000783,75.00000000,0.00000784,2686.20000000,0.00000771,0.00000804,0.00000758,362453.20000000,2.81935443,1694760198697,1694846598697,2465883,2468785,2903
STXBUSD,0.01240000,2.694,0.46232841,0.46000000,0.47270000,203.10000000,0.47130000,424.30000000,0.47180000,847.60000000,0.46030000,0.47590000,0.45400000,212669.10000000,98322.96787000,1694760194034,1694846594034,7160455,7161164,710
SYSUSDT,0.00110000,1.282,0.08600118,0.08580000,0.08690000,524.00000000,0.08690000,38229.00000000,0.08700000,16150.00000000,0.08580000,0.08850000,0.08480000,1777930.00000000,152904.08400000,1694760194489,1694846594489,16531626,16533164,1539
DFUSDT,0.00071000,2.243,0.03193811,0.03167000,0.03236000,1916.00000000,0.03236000,8084.00000000,0.03240000,1103.00000000,0.03165000,0.03253000,0.03143000,2406440.00000000,76857.13730000,1694760159250,1694846559250,6766470,6767162,693
SOLUSDC,0.00000000,0.000,0.00000000,33.68000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ARPARUB,0.03200000,0.738,4.30226079,4.35000000,4.36800000,37.00000000,4.36800000,281.00000000,4.37900000,5364.00000000,4.33600000,4.48900000,4.23400000,138181.00000000,594490.69800000,1694760197248,1694846597248,1661330,1661433,104
LTCUAH,130.00000000,5.190,2555.61583127,2505.00000000,2635.00000000,1.93400000,2613.00000000,3.01800000,2628.00000000,0.50000000,2505.00000000,2650.00000000,2505.00000000,70.26600000,179572.90200000,1694760172754,1694846572754,430480,430578,99
FETBUSD,0.00710000,3.059,0.23399214,0.23160000,0.23920000,53.00000000,0.23880000,2066.00000000,0.23900000,53.00000000,0.23210000,0.24120000,0.22730000,1378332.00000000,322518.84980000,1694760183679,1694846583679,9603721,9605944,2224
ARPABUSD,0.00028000,0.627,0.04447815,0.04472000,0.04494000,1771.50000000,0.04492000,2804.30000000,0.04499000,970.00000000,0.04466000,0.04615000,0.04368000,1958608.10000000,87115.27211100,1694760199007,1694846599007,6111415,6111976,562
LSKBUSD,0.01600000,1.932,0.85024531,0.82700000,0.84400000,13.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.82800000,0.86800000,0.82400000,18347.20000000,15599.62070000,1690254014398,1690340414398,1389465,1389730,266
AVAXBIDR,0.00,0.000,0.00,266752.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689573709926,1689660109926,-1,-1,0
ALICEBIDR,0.00,0.000,0.00,29103.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689573709926,1689660109926,-1,-1,0
FIDAUSDT,0.00760000,5.289,0.14963437,0.14370000,0.15130000,839.30000000,0.15130000,286.40000000,0.15140000,942.80000000,0.14370000,0.15480000,0.14340000,19254328.40000000,2881109.31022000,1694760201006,1694846601006,13940627,13963603,22977
FIDABUSD,0.00720000,4.993,0.14962324,0.14390000,0.15140000,2405.30000000,0.15110000,8405.80000000,0.15170000,3098.60000000,0.14420000,0.15380000,0.14380000,1248302.50000000,186775.05857000,1694760184086,1694846584086,6561138,6562387,1250
FIDABNB,0.00000000,0.000,0.00000000,0.00543000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
FIDABTC,0.00000031,5.730,0.00000567,0.00000542,0.00000572,23333.40000000,0.00000572,10470.00000000,0.00000574,1561.70000000,0.00000541,0.00000584,0.00000537,659320.90000000,3.73772129,1694760174920,1694846574920,1975503,1978451,2949
DENTBUSD,-0.00002500,-3.415,0.00071033,0.00073200,0.00070700,86741.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00073200,0.00073200,0.00068900,36029293.00000000,25592.63856400,1692154819567,1692241219567,3065767,3066148,382
FRONTUSDT,-0.01520000,-8.539,0.16763636,0.17800000,0.16280000,206.00000000,0.16270000,234.00000000,0.16290000,709.00000000,0.17800000,0.18230000,0.15740000,11400808.00000000,1911189.99640000,1694760200106,1694846600106,7148556,7162684,14129
CVPUSDT,0.00560000,2.048,0.27567415,0.27400000,0.27910000,4249.90000000,0.27910000,2242.90000000,0.27950000,172.50000000,0.27350000,0.28190000,0.27160000,545392.60000000,150350.64366000,1694759834530,1694846234530,8851477,8853311,1835
AGLDBTC,-0.00000034,-1.640,0.00002081,0.00002073,0.00002039,162.60000000,0.00002039,151.60000000,0.00002043,56.90000000,0.00002073,0.00002166,0.00002033,174923.20000000,3.63986693,1694760198414,1694846598414,1915733,1919200,3468
AGLDBNB,0.00000000,0.000,0.00000000,0.00190000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
AGLDBUSD,-0.01200000,-2.174,0.55382744,0.55200000,0.54000000,753.90000000,0.53900000,7549.90000000,0.54100000,6165.60000000,0.55200000,0.57900000,0.53900000,158402.00000000,87727.37340000,1694760198409,1694846598409,4080824,4081811,988
AGLDUSDT,-0.01000000,-1.815,0.55571702,0.55100000,0.54100000,2112.70000000,0.54000000,45610.10000000,0.54100000,15169.30000000,0.55100000,0.57900000,0.53800000,5686132.70000000,3159880.74660000,1694760200155,1694846600155,14135269,14146815,11547
RADBTC,0.00000140,2.811,0.00005048,0.00004960,0.00005120,6.50000000,0.00005110,577.20000000,0.00005130,414.50000000,0.00004980,0.00005150,0.00004940,10172.00000000,0.51352282,1694760193900,1694846593900,2534445,2535434,990
RADBNB,0.00000000,0.000,0.00000000,0.01032000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
RADBUSD,0.01300000,0.994,1.31579281,1.31300000,1.32100000,280.30000000,0.00000000,0.00000000,0.00000000,0.00000000,1.30800000,1.33000000,1.30200000,22427.00000000,29509.28530000,1694667616586,1694754016586,5271937,5272130,194
RADUSDT,0.03500000,2.650,1.34158655,1.32000000,1.35600000,148.30000000,1.35600000,1073.80000000,1.35700000,2152.70000000,1.32100000,1.37400000,1.31100000,981430.80000000,1316674.35740000,1694760193792,1694846593792,18437971,18445935,7965
UNIAUD,0.00000000,0.000,0.00000000,34.47000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
HIVEBUSD,-0.00870000,-3.058,0.27796170,0.28520000,0.27580000,114.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28450000,0.28730000,0.27190000,71436.00000000,19856.47210000,1693450813179,1693537213179,3086330,3086575,246
STPTBUSD,0.00000000,0.000,0.00000000,0.04185000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BETABTC,0.00000008,2.941,0.00000280,0.00000273,0.00000280,3053.00000000,0.00000279,2558.00000000,0.00000281,1653.00000000,0.00000272,0.00000283,0.00000271,117314.00000000,0.32823864,1694759974877,1694846374877,2584470,2585035,566
BETABNB,-0.00001100,-3.179,0.00033673,0.00034220,0.00033500,131.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00034600,0.00034600,0.00033110,26811.00000000,9.02798650,1692154802516,1692241202516,984406,984446,41
BETABUSD,0.00159000,2.195,0.07386426,0.07254000,0.07403000,2402.00000000,0.07395000,339.00000000,0.07410000,153.00000000,0.07244000,0.07548000,0.07191000,266271.00000000,19667.91026000,1694760135729,1694846535729,10538464,10538729,266
BETAUSDT,0.00159000,2.196,0.07379082,0.07252000,0.07401000,628.00000000,0.07392000,238.00000000,0.07399000,243.00000000,0.07242000,0.07590000,0.07200000,3814329.00000000,281462.45092000,1694760191285,1694846591285,26077377,26080981,3605
SHIBAUD,0.00000000,0.000,0.00000000,0.00001121,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00000000,0.00000000,0.00,0.00000000,1689573709926,1689660109926,-1,-1,0
RAREBTC,0.00000002,0.873,0.00000231,0.00000230,0.00000231,1633.90000000,0.00000231,4247.70000000,0.00000232,589.50000000,0.00000229,0.00000233,0.00000227,272878.10000000,0.62903938,1694760200806,1694846600806,2173923,2174361,439
RAREBNB,0.00000000,0.000,0.00000000,0.00069100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
RAREBUSD,0.00090000,1.480,0.06064430,0.06110000,0.06170000,170.00000000,0.06120000,1816.20000000,0.06180000,3576.30000000,0.06080000,0.06170000,0.06020000,63607.10000000,3857.40824000,1694759047043,1694845447043,5221587,5221627,41
RAREUSDT,0.00050000,0.822,0.06089018,0.06090000,0.06130000,263.80000000,0.06130000,4485.10000000,0.06140000,3180.50000000,0.06080000,0.06200000,0.06030000,1869735.50000000,113848.52378000,1694760196186,1694846596186,13409079,13410353,1275
AVAXBRL,1.00000000,2.179,45.70929052,46.30000000,46.90000000,1.01000000,46.50000000,87.96000000,46.80000000,171.54000000,45.90000000,46.90000000,45.10000000,332.92000000,15217.53700000,1694760199507,1694846599507,651662,651751,90
AVAXAUD,0.00000000,0.000,0.00000000,17.91000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
LUNAAUD,0.00000000,0.000,0.00000000,0.00009000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
TROYBUSD,0.00000700,0.309,0.00228316,0.00223600,0.00226900,44072.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00226200,0.00232000,0.00222800,12677008.00000000,28943.65205700,1694674809617,1694761209617,4549823,4549999,177
AXSETH,0.00012400,4.352,0.00291319,0.00284400,0.00297300,0.80000000,0.00297300,1.20000000,0.00297800,45.10800000,0.00284900,0.00302100,0.00284500,20092.15900000,58.53231278,1694760103782,1694846503782,1537012,1538625,1614
FTMETH,0.00000210,1.790,0.00011876,0.00011770,0.00011940,20.00000000,0.00011910,4689.80000000,0.00011940,6649.00000000,0.00011730,0.00012050,0.00011730,63975.40000000,7.59744314,1694760198489,1694846598489,2201836,2202019,184
SOLETH,-0.00001000,-0.085,0.01169166,0.01172000,0.01170000,35.20000000,0.01171000,80.79400000,0.01172000,109.43400000,0.01171000,0.01180000,0.01147000,7941.42300000,92.84841402,1694760175765,1694846575765,5253244,5254696,1453
SSVBTC,0.00001390,2.340,0.00060332,0.00059270,0.00060780,0.59000000,0.00060720,16.04000000,0.00060830,1.26000000,0.00059390,0.00061500,0.00058420,2053.80000000,1.23910413,1694760200199,1694846600199,3681311,3682129,819
SSVETH,0.00015900,1.644,0.00974009,0.00967600,0.00983200,0.68000000,0.00981800,6.22000000,0.00985200,0.80000000,0.00967300,0.00995200,0.00952500,554.68000000,5.40263551,1694760179020,1694846579020,1454337,1454636,300
LAZIOTRY,0.77000000,1.555,50.01368595,49.51000000,50.28000000,863.33000000,50.28000000,1577.04000000,50.29000000,81.64000000,49.51000000,50.57000000,49.50000000,127845.44000000,6394021.68630000,1694760186002,1694846586002,13100129,13102849,2721
LAZIOEUR,0.02400000,1.396,1.73202396,1.71900000,1.74300000,23.72000000,1.73900000,54.00000000,1.74800000,267.20000000,1.71900000,1.74300000,1.71900000,195.30000000,338.26428000,1694760201649,1694846601649,425715,425723,9
LAZIOBTC,0.00000111,1.614,0.00006971,0.00006905,0.00006990,5.06000000,0.00006994,63.97000000,0.00007020,11.00000000,0.00006879,0.00007082,0.00006866,6875.76000000,0.47933594,1694760036774,1694846436774,2263019,2264877,1859
LAZIOUSDT,0.02400000,1.312,1.84304107,1.82700000,1.85300000,68.24000000,1.85300000,2655.23000000,1.85400000,277.77000000,1.82900000,1.86500000,1.82400000,396639.80000000,731023.44215000,1694760160149,1694846560149,23442219,23449022,6804
CHESSBTC,0.00000010,2.309,0.00000440,0.00000433,0.00000443,2328.90000000,0.00000443,2396.50000000,0.00000445,489.20000000,0.00000433,0.00000446,0.00000432,262117.10000000,1.15249645,1694760144487,1694846544487,2090612,2091634,1023
CHESSBNB,0.00000000,0.000,0.00000000,0.00188500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
CHESSBUSD,0.00280000,2.433,0.11624057,0.11490000,0.11790000,575.90000000,0.11730000,179.50000000,0.11790000,182.40000000,0.11510000,0.11890000,0.11480000,208309.10000000,24213.96751000,1694760131967,1694846531967,5682919,5683129,211
CHESSUSDT,0.00240000,2.087,0.11650673,0.11490000,0.11740000,1864.80000000,0.11730000,106.60000000,0.11750000,2312.80000000,0.11500000,0.11890000,0.11450000,3042027.30000000,354416.65386000,1694760160470,1694846560470,14410888,14415165,4278
FTMAUD,0.00000000,0.000,0.00000000,0.42000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
FTMBRL,0.00000000,0.000,0.00000000,1.92300000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
SCRTBUSD,0.00570000,2.216,0.25907431,0.25880000,0.26290000,51.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25720000,0.26380000,0.25150000,56329.60000000,14593.55202000,1694070027058,1694156427058,6249598,6249770,173
ADXUSDT,0.00450000,3.538,0.13030213,0.12720000,0.13170000,295.00000000,0.13160000,49710.00000000,0.13180000,2480.00000000,0.12720000,0.13290000,0.12720000,2177508.00000000,283733.94050000,1694760199870,1694846599870,7959061,7961379,2319
AUCTIONUSDT,0.43000000,9.707,4.70633417,4.43000000,4.86000000,103.43000000,4.85000000,766.38000000,4.86000000,592.89000000,4.43000000,4.97000000,4.40000000,868626.55000000,4088046.80900000,1694760199980,1694846599980,8100576,8124879,24304
CELOBUSD,0.02400000,5.660,0.43601820,0.42400000,0.44800000,80.60000000,0.44500000,8708.10000000,0.44700000,8446.90000000,0.42400000,0.44800000,0.41900000,162320.30000000,70774.60470000,1694760201261,1694846601261,3557729,3558044,316
FTMRUB,0.00000000,0.000,0.00000000,36.85000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
NUAUD,0.00000000,0.000,0.00000000,0.76900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
NURUB,0.00000000,0.000,0.00000000,41.13000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
REEFTRY,0.00114000,3.212,0.03594758,0.03551000,0.03663000,29170.00000000,0.03663000,100226.00000000,0.03667000,684228.00000000,0.03549000,0.03731000,0.03515000,296840988.00000000,10670713.87358000,1694760195227,1694846595227,5620682,5623858,3177
REEFBIDR,0.00,0.000,0.00,162.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689573709926,1689660109926,-1,-1,0
SHIBDOGE,0.00000110,0.924,0.00011961,0.00011920,0.00012020,17113462.00,0.00012020,58170046.00,0.00012030,12647329.00,0.00011910,0.00012090,0.00011870,13693779988.00,1637886.16072850,1694760194143,1694846594143,6395296,6396628,1333
DARUSDT,0.00366000,4.217,0.08875651,0.08685000,0.09046000,483.00000000,0.09046000,1462.00000000,0.09052000,180.00000000,0.08680000,0.09214000,0.08606000,14973552.00000000,1329000.18540000,1694760172277,1694846572277,45004515,45015025,10511
DARBUSD,0.00355000,4.085,0.08890582,0.08730000,0.09045000,800.00000000,0.09043000,1105.00000000,0.09055000,354.00000000,0.08690000,0.09208000,0.08611000,407666.00000000,36243.88095000,1694760172438,1694846572438,11311060,11311749,690
DARBNB,0.00000882,2.150,0.00041615,0.00041138,0.00041898,158.00000000,0.00042045,1106.00000000,0.00042148,737.00000000,0.00041016,0.00042637,0.00040777,41037.00000000,17.07766062,1694760172829,1694846572829,1952737,1952782,46
DARBTC,0.00000016,4.908,0.00000331,0.00000326,0.00000342,4590.00000000,0.00000341,11297.00000000,0.00000345,1102.00000000,0.00000326,0.00000345,0.00000324,403726.00000000,1.33540075,1694760173247,1694846573247,3161616,3161985,370
BNXBTC,0.00000037,4.631,0.00000812,0.00000809,0.00000836,450.80000000,0.00000826,1370.40000000,0.00000828,830.00000000,0.00000799,0.00000843,0.00000791,40390.80000000,0.32798280,1694760162751,1694846562751,1543868,1544091,224
BNXBNB,0.00000700,0.684,0.00102159,0.00101000,0.00103100,273.60000000,0.00101600,458.00000000,0.00102400,5495.60000000,0.00102400,0.00104600,0.00098600,10802.90000000,11.03610560,1694760008001,1694846408001,343135,343166,32
BNXBUSD,0.00540000,2.532,0.21611437,0.21350000,0.21870000,57.40000000,0.21880000,2553.20000000,0.21890000,57.40000000,0.21330000,0.22850000,0.20790000,348096.10000000,75228.56805000,1694760138863,1694846538863,5371617,5373765,2149
BNXUSDT,0.00540000,2.532,0.21591523,0.21360000,0.21870000,169.30000000,0.21890000,149.80000000,0.21900000,2247.00000000,0.21330000,0.22570000,0.20780000,5265182.90000000,1136833.19661000,1694760145633,1694846545633,19007315,19014083,6769
RGTUSDT,0.00000000,0.000,0.00000000,14.44000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
RGTBTC,0.00000000,0.000,0.00000000,0.00037960,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
RGTBUSD,0.00000000,0.000,0.00000000,14.46000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
RGTBNB,0.00000000,0.000,0.00000000,0.03997000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
LAZIOBUSD,0.02200000,1.200,1.84165503,1.83200000,1.85600000,54.02000000,1.85200000,268.07000000,1.85600000,53.96000000,1.83400000,1.86300000,1.82700000,13726.72000000,25279.88289000,1694759900488,1694846300488,5744980,5745376,397
OXTBUSD,0.00000000,0.000,0.00000000,0.05130000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
MANATRY,0.33000000,4.220,7.95734579,7.83000000,8.15000000,2981.00000000,8.15000000,663.40000000,8.16000000,32920.60000000,7.82000000,8.22000000,7.79000000,604275.70000000,4808430.69600000,1694760179549,1694846579549,9085559,9086904,1346
ALGORUB,0.48000000,5.322,9.21774377,9.17000000,9.50000000,11.30000000,9.42000000,2515.10000000,9.48000000,2242.80000000,9.02000000,9.51000000,9.02000000,11855.20000000,109278.19600000,1694760186252,1694846586252,226143,226174,32
SHIBUAH,0.00000000,0.000,0.00000000,0.00079300,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00000000,0.00000000,0.00,0.00000000,1689573709926,1689660109926,-1,-1,0
LUNABIDR,0.00,0.000,0.00,0.88,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689573709926,1689660109926,-1,-1,0
AUDUSDC,0.00000000,0.000,0.00000000,0.64770000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
MOVRBTC,0.00000490,3.329,0.00015219,0.00014690,0.00015210,131.49200000,0.00015180,24.93700000,0.00015220,104.47600000,0.00014720,0.00015730,0.00014590,5759.50100000,0.87653539,1694760119455,1694846519455,1719657,1720151,495
MOVRBNB,0.00000000,0.000,0.00000000,0.15520000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
MOVRBUSD,0.12000000,3.077,4.03997580,3.91000000,4.02000000,49.38700000,4.02000000,49.68900000,4.04000000,113.90100000,3.90000000,4.15000000,3.87000000,6089.40800000,24601.06096000,1694760191624,1694846591624,2534235,2534479,245
MOVRUSDT,0.13000000,3.333,4.01304351,3.90000000,4.03000000,144.77600000,4.02000000,589.14100000,4.03000000,1112.43500000,3.90000000,4.16000000,3.85000000,293653.39400000,1178443.84672000,1694760198942,1694846598942,9692188,9698955,6768
CITYBTC,0.00000130,1.184,0.00011034,0.00011000,0.00011110,18.20000000,0.00011090,51.51000000,0.00011110,0.91000000,0.00010980,0.00011140,0.00010940,3167.26000000,0.34948121,1694760137523,1694846537523,1102264,1103694,1431
CITYBNB,0.00000000,0.000,0.00000000,0.01454000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
CITYBUSD,0.01000000,0.339,2.95046789,2.95400000,2.96400000,141.28000000,0.00000000,0.00000000,0.00000000,0.00000000,2.95400000,2.98700000,2.91900000,7425.74000000,21909.40746000,1694062817175,1694149217175,1716149,1716332,184
CITYUSDT,0.02200000,0.754,2.92505053,2.91600000,2.93800000,5.67000000,2.93800000,83.87000000,2.93900000,5.67000000,2.91600000,2.96100000,2.90000000,79544.22000000,232670.86301000,1694759987939,1694846387939,7022648,7025231,2584
ENSBTC,0.00000700,2.445,0.00028674,0.00028610,0.00029330,0.65000000,0.00029320,12.88000000,0.00029380,6.26000000,0.00028630,0.00029440,0.00028150,1371.90000000,0.39337192,1694760152461,1694846552461,3017105,3017326,222
ENSBNB,0.00035000,0.978,0.03576999,0.03580000,0.03615000,1.74000000,0.03615000,3.51000000,0.03623000,25.66000000,0.03580000,0.03640000,0.03510000,2634.99000000,94.25356980,1694760152464,1694846552464,314190,314707,518
ENSBUSD,0.16000000,2.105,7.66791828,7.61000000,7.76000000,1.54000000,7.76000000,17.52000000,7.78000000,25.69000000,7.60000000,7.83000000,7.42000000,1889.11000000,14485.54110000,1694760152458,1694846552458,5582565,5582947,383
ENSUSDT,0.16000000,2.102,7.60837044,7.60000000,7.77000000,56.18000000,7.77000000,133.30000000,7.78000000,3763.39000000,7.61000000,7.85000000,7.42000000,197893.21000000,1505644.84850000,1694760186316,1694846586316,33090979,33100474,9496
SANDETH,0.00000570,3.118,0.00018479,0.00018270,0.00018850,109.80000000,0.00018830,967.40000000,0.00018860,800.00000000,0.00018280,0.00018980,0.00018260,13753.90000000,2.54152836,1694760194689,1694846594689,1678333,1678411,79
DOTETH,0.00006200,2.480,0.00253377,0.00250800,0.00256200,11.52000000,0.00256400,15.97000000,0.00256700,47.52000000,0.00250000,0.00257400,0.00249900,5725.87000000,14.50805499,1694760168803,1694846568803,1489471,1489777,307
MATICETH,0.00000390,1.216,0.00032207,0.00032100,0.00032470,462.30000000,0.00032460,137.90000000,0.00032470,1129.40000000,0.00032080,0.00032900,0.00031900,217295.70000000,69.98472179,1694760190198,1694846590198,3082700,3083724,1025
ANKRBUSD,0.00071000,3.817,0.01895928,0.01867000,0.01931000,620.70000000,0.01931000,35703.60000000,0.01935000,3972.20000000,0.01860000,0.01953000,0.01848000,1210309.10000000,22946.58354000,1694760141594,1694846541594,3260696,3260951,256
SANDTRY,0.30000000,3.717,8.15939006,8.07000000,8.37000000,39.40000000,8.37000000,819.90000000,8.38000000,7201.70000000,8.07000000,8.45000000,8.01000000,416314.80000000,3396874.84200000,1694760201399,1694846601399,7058318,7059997,1680
MANABRL,-0.03900000,-2.294,1.67259205,1.72400000,1.66100000,9.20000000,0.00000000,0.00000000,0.00000000,0.00000000,1.70000000,1.71600000,1.62100000,13684.60000000,22888.75320000,1692165610331,1692252010331,631678,631790,113
KP3RUSDT,0.89000000,2.016,44.35731674,44.15000000,45.03000000,0.60000000,45.06000000,1.09000000,45.11000000,0.49000000,44.14000000,46.52000000,42.64000000,19085.15000000,846566.04350000,1694760190112,1694846590112,13827811,13835100,7290
QIUSDT,0.00008000,1.572,0.00512123,0.00509000,0.00517000,1934.00000000,0.00516000,39067.00000000,0.00517000,187832.00000000,0.00509000,0.00524000,0.00504000,37434310.00000000,191709.70139000,1694760189075,1694846589075,12963248,12965170,1923
QIBUSD,0.00006000,1.179,0.00513022,0.00512000,0.00515000,3365.00000000,0.00515000,27514.00000000,0.00518000,6333.00000000,0.00509000,0.00522000,0.00506000,2072510.00000000,10632.43867000,1694760164396,1694846564396,4303264,4303381,118
QIBNB,0.00000000,0.000,0.00000000,0.00009910,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
QIBTC,0.00000000,0.000,0.00000019,0.00000020,0.00000020,122997.00000000,0.00000019,7576661.00000000,0.00000020,3446674.00000000,0.00000020,0.00000020,0.00000019,375444.00000000,0.07303944,1694760021813,1694846421813,1439544,1439603,60
